pack,card_number,card_name,card_element,card_type,card_rarity,tradeable,image_url
Shining Revelry,96,Giratina ex,Psychic,Basic,☆☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_096_EN.webp
Shining Revelry,97,Weedle,Grass,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_097_EN.webp
Shining Revelry,98,Kakuna,Grass,Stage,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_098_EN.webp
Shining Revelry,99,Charmander,Fire,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_099_EN.webp
Shining Revelry,100,Charmeleon,Fire,Stage,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_100_EN.webp
Shining Revelry,101,Wiglett,Water,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_101_EN.webp
Shining Revelry,102,Dondozo,Water,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_102_EN.webp
Shining Revelry,103,Pachirisu,Lightning,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_103_EN.webp
Shining Revelry,104,Riolu,Fighting,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_104_EN.webp
Shining Revelry,105,Varoom,Metal,Basic,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_105_EN.webp
Shining Revelry,106,Revavroom,Metal,Stage,☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_106_EN.webp
Shining Revelry,107,Beedrill ex,Grass,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_107_EN.webp
Shining Revelry,108,Charizard ex,Fire,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_108_EN.webp
Shining Revelry,109,Wugtrio ex,Water,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_109_EN.webp
Shining Revelry,110,Lucario ex,Fighting,Stage,☆☆,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_110_EN.webp
Shining Revelry,111,Poké Ball,,Item,Crown Rare,FALSE,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/A2b/A2b_111_EN.webp
